Rank,Year,Name,Frequency
6,2014,Luke,-1
7,2014,Mason,-1
8,2014,Nathan,-1
9,2014,Noah,-1
10,2014,William,-1
11,2014,James,-1
12,2014,Carter/Karter,-1
13,2014,Ethan,-1
14,2014,Parker/Parrker,-1
15,2014,Caleb/Kaleb,-1
16,2014,Conner/Connor/Conor/Konner/Konnor,-1
17,2014,Logan/Logen,-1
18,2014,Jayden/Jaiden/Jaden,-1
19,2014,Alexander/Alexzander,-1
20,2014,Hunter,-1
21,2014,Samuel,-1
22,2014,Ryder,-1
23,2014,Lukas/Lucas,-1
24,2014,Caden/Caeden/Caiden/Cayden/Kaden/Kaiden/Kayden,-1
25,2014,Blake,-1
26,2014,Greyson/Grayson,-1
27,2014,Nicholas/Nicolas,-1
28,2014,Oliver,-1
29,2014,Owen,-1
30,2014,Thomas,-1
31,2014,Wyatt,-1
32,2014,Henry,-1
33,2014,Michael,-1
34,2014,Cameron,-1
35,2014,Chase/Chayse,-1
36,2014,Landon/Landen/Landyn,-1
37,2014,Aidan/Aiden/Ayden,-1
38,2014,Andrew,-1
39,2014,Dylan,-1
40,2014,Isaac/Isaak,-1
41,2014,Jesse,-1
42,2014,John,-1
43,2014,Matthew/Matthieu,-1
44,2014,Spencer,-1
45,2014,Jayse/Jayce/Jase/Jace,-1
46,2014,Jake,-1
47,2014,Patrick,-1
48,2014,Ashton/Ashtyn,-1
49,2014,Daniel,-1
50,2014,Gavin,-1
51,2014,Reed/Reid,-1
52,2014,Ryan,-1
53,2014,Carson/Karson,-1
54,2014,Evan,-1
55,2014,Levi,-1
56,2014,Brody/Brodi/Brodie,-1
57,2014,Christopher/Kristopher,-1
58,2014,Elliot/Elliott,-1
59,2014,Eric/Erik,-1
60,2014,Lincoln,-1
61,2014,Riley/Ryley,-1
62,2014,Austin,-1
63,2014,Braeden/Brayden/Braydon,-1
64,2014,Cole,-1
65,2014,Colton/Kolton,-1
66,2014,Declan/Deklan,-1
67,2014,Eli,-1
68,2014,Joshua,-1
69,2014,Nolan,-1
70,2014,Zachary/Zackary/Zackery,-1
71,2014,Brady,-1
72,2014,Charlie,-1
73,2014,Harrison,-1
74,2014,Keegan/Keeghan,-1
75,2014,Nathaniel,-1
76,2014,Isaiah,-1
77,2014,Kyle,-1
78,2014,Nate,-1
79,2014,Ben,-1
80,2014,Charles,-1
81,2014,Dominic/Domenik/Dominick,-1
82,2014,Hudson,-1
83,2014,Joseph,-1
84,2014,Max,-1
85,2014,Simon,-1
86,2014,Tyson,-1
87,2014,Kai,-1
88,2014,Adam,-1
89,2014,Gabriel,-1
90,2014,Johnathan/Jonathan,-1
91,2014,Philip/Phillip,-1
92,2014,Rylan,-1
93,2014,Tyler/Tylor,-1
94,2014,Preston,-1
95,2014,Sebastian,-1
96,2014,Seth,-1
97,2014,Stephen/Steven,-1
98,2014,Alex,-1
99,2014,Dawson,-1
100,2014,Hayden,-1
1,2015,Jackson/Jaxon/Jaxson/Jaxxon/Jaxzyn,-1
2,2015,Jack,-1
3,2015,Liam,-1
4,2015,Benjamin/Benjamen,-1
5,2015,Jacob/Jakob,-1
6,2015,Parker,-1
7,2015,Nathan/Nathon,-1
8,2015,James,-1
9,2015,Noah,-1
10,2015,Carter,-1
11,2015,Owen,-1
12,2015,Mason,-1
13,2015,Hunter,-1
14,2015,William,-1
15,2015,Caleb/Kaleb,-1
16,2015,Caden/Caiden/Cayden/Kaden/Kaeden/Kayden/Kaiden,-1
17,2015,Conner/Connor/Conor/Konner/Konnor,-1
18,2015,Greyson/Graysen/Grayson,-1
19,2015,Lucas/Lukas,-1
20,2015,Colton/Kolten/Kolton,-1
21,2015,Lincoln/Linken,-1
22,2015,Logan,-1
23,2015,Aaden/Aiden/Aidan/Ayden,-1
24,2015,Alexzander/Alexander,-1
25,2015,Luke,-1
26,2015,Evan,-1
27,2015,Hudson,-1
28,2015,Max,-1
29,2015,Michael/Micheal/Mikaal/Mikhail,-1
30,2015,Oliver/Olyver,-1
31,2015,Brodie/Brody,-1
32,2015,Riley/Rylee/Ryley,-1
33,2015,Blake,-1
34,2015,Chase,-1
35,2015,Ethan,-1
36,2015,Landen/Landon,-1
37,2015,Henry,-1
38,2015,Isaac/Issac,-1
39,2015,Jake,-1
40,2015,Ryder,-1
41,2015,Jayden/Jaydan/Jaydhen/Jaden/Jeydon,-1
42,2015,Ryan,-1
43,2015,Daniel,-1
44,2015,Gabriel,-1
45,2015,Reed/Reid,-1
46,2015,Zachari/Zachary/Zachery,-1
47,2015,John,-1
48,2015,Joshua,-1
49,2015,Matthew,-1
50,2015,Bentley,-1
51,2015,Cameron/Camran,-1
52,2015,Simon,-1
53,2015,Alex ,-1
54,2015,Dawson,-1
55,2015,Dominic,-1
56,2015,Harrison,-1
57,2015,Joseph,-1
58,2015,Keegan,-1
59,2015,Nicholas/Nicolas/Niklas/Nikolas,-1
60,2015,Samuel,-1
61,2015,Ashton,-1
62,2015,Brayden,-1
63,2015,Declan/Deklan,-1
64,2015,Elijah,-1
65,2015,Eric/Erik,-1
66,2015,Finley/Finlay/Finnley,-1
67,2015,Gavin,-1
68,2015,Jace/Jase/Jayce,-1
69,2015,Levi,-1
70,2015,Maxwell,-1
71,2015,Patrick,-1
72,2015,Spencer,-1
73,2015,Adam,-1
74,2015,Carson/Karson,-1
75,2015,Charley/Charlie,-1
76,2015,Christian/Kristian,-1
77,2015,Cooper,-1
78,2015,Hayden,-1
79,2015,Aaron/Aron,-1
80,2015,Abel/Able,-1
81,2015,Andrew,-1
82,2015,Austin,-1
83,2015,David,-1
84,2015,Eli,-1
85,2015,Elliot/Elliott,-1
86,2015,Felix,-1
87,2015,George,-1
88,2015,Marcus/Markus,-1
89,2015,Nolan,-1
90,2015,Rylan/Rilan/Rilen,-1
91,2015,Thomas,-1
92,2015,Tyson,-1
93,2015,Weston,-1
94,2015,Anthony,-1
95,2015,Ben,-1
96,2015,Casey/Kacey,-1
97,2015,Colin/Collin,-1
98,2015,Drew,-1
99,2015,Jax/Jaxx,-1
100,2015,Jonah,-1
1,2016,Jackson/Jaxen/Jaxon/Jaxson/Jaxxen/Jaxxon,-1
2,2016,Liam,-1
3,2016,Benjamin,-1
4,2016,Jack,-1
5,2016,James,-1
6,2016,Mason,-1
7,2016,Grayson/Greyson,-1
8,2016,Jacob,-1
9,2016,Noah,-1
10,2016,Isaac/Isac/Issac,-1
11,2016,Owen,-1
12,2016,William,-1
13,2016,Alexander,-1
14,2016,Aidan/Aiden/Aidyn/Ayden,-1
15,2016,Ethan,-1
16,2016,Hunter,-1
17,2016,Lincoln,-1
18,2016,Luke,-1
19,2016,Oliver,-1
20,2016,Conner/Connor/Conor/Konnor,-1
21,2016,Logan,-1
22,2016,Lucas/Lukas,-1
23,2016,Parker,-1
24,2016,Thomas,-1
25,2016,Max/Maxx,-1
26,2016,Landen/Landon,-1
27,2016,Nathan,-1
28,2016,Samuel,-1
29,2016,Caleb/Kaleb,-1
30,2016,Carter/Karter,-1
31,2016,Hudson,-1
32,2016,Blake,-1
33,2016,Henry,-1
34,2016,Jake,-1
35,2016,Jaiden/Jayden,-1
36,2016,Wyatt,-1
37,2016,Zacary/Zacharie/Zachary/Zackary,-1
38,2016,Bentley/Bently,-1
39,2016,Declan,-1
40,2016,Austen/Austin,-1
41,2016,Daniel,-1
42,2016,Dominic,-1
43,2016,Elliot/Elliott,-1
44,2016,Gabriel,-1
45,2016,Jace/Jase/Jayce,-1
46,2016,Rielly/Riley/Rylee,-1
47,2016,Charlie,-1
48,2016,Chase,-1
49,2016,Gavin,-1
50,2016,Ryan,-1
51,2016,Ryder,-1
52,2016,Brayden,-1
