Rank,Year,Name,Frequency
206,1944,TRINA,3
206,1944,VICKI,3
206,1944,VICTORIA,3
206,1944,WINIFRED,3
249,1944,ALEXANDRA,2
249,1944,ALVIS,2
249,1944,ANITA,2
249,1944,ANNABEL,2
249,1944,ASHLEY,2
249,1944,BELINDA,2
249,1944,BERNADETTE,2
249,1944,BRONTE,2
249,1944,CARLINE,2
249,1944,CAROLYNE,2
249,1944,CECELIA,2
249,1944,CHARMAINE,2
249,1944,CHRISTIAN,2
249,1944,CORALENE,2
249,1944,DELRAY,2
249,1944,DIANN,2
249,1944,EDITH,2
249,1944,ENID,2
249,1944,ESTHER,2
249,1944,ETHEL,2
249,1944,FRANCINE,2
249,1944,FRANCIS,2
249,1944,GAYE,2
249,1944,GAYLENE,2
249,1944,GLENISE,2
249,1944,GLENNIS,2
249,1944,GLENNYS,2
249,1944,HILARY,2
249,1944,IVY,2
249,1944,JACQUELYN,2
249,1944,JANIECE,2
249,1944,JANN,2
249,1944,JEANNETTE,2
249,1944,JESSIE,2
249,1944,JOCELYN,2
249,1944,JOYLINE,2
249,1944,JOYLYN,2
249,1944,KARIN,2
249,1944,KAYELENE,2
249,1944,LEAH,2
249,1944,LENA,2
249,1944,LEONORE,2
249,1944,LESLIE,2
249,1944,LILA,2
249,1944,LILIAN,2
249,1944,LINDLEY,2
249,1944,LOLA,2
249,1944,LORIS,2
249,1944,LOUISE,2
249,1944,LUCY,2
249,1944,MADELENE,2
249,1944,MARRILYN,2
249,1944,MAVIS,2
249,1944,MAXENE,2
249,1944,MERYLE,2
249,1944,MIGNON,2
249,1944,MONA,2
249,1944,MURIEL,2
249,1944,NADINE,2
249,1944,NECIA,2
249,1944,NERYL,2
249,1944,NINA,2
249,1944,OLGA,2
249,1944,PAM,2
249,1944,PAULA,2
249,1944,PETREA,2
249,1944,PHILLIPA,2
249,1944,PHYLIS,2
249,1944,RAELEE,2
249,1944,RAELEEN,2
249,1944,RAELINE,2
249,1944,RAYLEE,2
249,1944,ROBERTA,2
249,1944,ROBINA,2
249,1944,ROSALEEN,2
249,1944,ROSINA,2
249,1944,ROSITA,2
249,1944,ROSLYNNE,2
249,1944,ROWENA,2
249,1944,SHAREE,2
249,1944,SHEILA,2
249,1944,SONJA,2
249,1944,SONYA,2
249,1944,SOPHIA,2
249,1944,STELLA,2
249,1944,SUZZANNE,2
249,1944,THELMA,2
249,1944,THERESE,2
249,1944,TONI,2
249,1944,UNA,2
249,1944,VERA,2
249,1944,VERITY,2
249,1944,VIDA,2
249,1944,VIOLA,2
249,1944,VIVIENE,2
249,1944,YVETTE,2
345,1944,ADELA,1
345,1944,ADELAIDE,1
345,1944,ADELINE,1
345,1944,AGNES,1
345,1944,AILSA,1
345,1944,AINA,1
345,1944,AIRDRIE,1
345,1944,AIYA,1
345,1944,ALICIA,1
345,1944,ALISIA,1
345,1944,ALLISON,1
345,1944,ANATOLE,1
345,1944,ANDRA,1
345,1944,ANDRAE,1
345,1944,ANGELINA,1
345,1944,ANNA,1
345,1944,ANNALYN,1
